1975: 20 Original Chart Hits / Various|Baczewski, Mimi|Calliope|Damsels, The ; http//www.thedamsels.com/|Eckstine, Billy |Falcons|Garageland |Hallberg|Il Liberetina|Jahrose|Kasenetz-Katz Singing Orchestral Circus |Lambert, Eric|Madbox|National Theatre Singers & Orchestra|Offering74 ; http//www.offering74.com/|Palmy ||Rainer Maria ; http//www.rainermaria.com/|Salin, Abdel Gadir|Talulah Gosh|Under 45 ; http//www.under45.com/|VA-Anthony, Marc|Walter 11||You Are Here ; http//www.you-here.com/|Zodiac
1976 / Various|Bad Apple|Calloway|Damsons, The|Eckstine, Billy & His Orchestra|Falgiano, Rob|Garageland ; http//www.garageland.com/|Hallen, Kla Tanzorchester|Ilanit|Jail|Kaserer Musi|Lambretta|Madcap ; http//www.madcappunx.com/|National Trust|Officer Zero |Palo Alto||Rainey Shane ; http//www.raineyshane.com/|Salinger|Tam|Under A Dying Sun|VA-Anti-Racist Action Benefit|Walters, Jamie||You Bastard |Zodiac Blue
1976: 20 Original Chart Hits / Various|Bad Astronaut|Calloway, Susan ; http//www.susancalloway.com/|Dan|Eclectics|Falkenbach|Garaj Mahal ; http//www.garajmahal.net/|Halley DeVestern Band ; http//www.halleydevestern.com/|Ildfrost|Jailbabes|Kash, Tracy ; http//www.tracykash.com/|Lambrettas, The|Madcap/Mighty Mighty|Nationale Blue|Official French Soccer Team|Paloalto ; http://www.paloaltomusic.com/||Rainey, Fatima|Salisbury, Sandy|Tam Ca Ao Trang|Under Construction ; http//www.underconstructionland.com/|VA-Antje/Rosner, E|Waltons||You Better Get A Move On / Various|Zodiac Killers
1977 / Various|Bad Astronaut/Armchair Martian|Calobo|Dan Band, The ; http//www.thedanband.com/ |Eclection|Falkirk|Garbage |Hallford|Ileana|Jailbait!|Ka-Spel, Edward|Lame ; http//www.wearelame.com/|Madd Agents, The ; http//www.maddagents.com/|Native|Official Sulk |Palocsay, Lester||Rainey, Len|Saliva ; http://www.saliva.com/|Tama, Vicki ; http//www.vickitama.com/|Under Grace |VA-App, Carmine|Waltz For Debbie||You Call That Art|Zodiac Mindwarp ; http://www.zodiacmindwarp.com/
1977: 20 Original Chart Hits / Various|Bad Boy|Calogero|Dan Brodie and the Broken Arrows ; http//www.dan-brodie.com/|Eclipse - features pictures and lyrics from Cole, Andy, and Trey. |Falkner, Jason |Garbage ; http://www.garbage.com/|Halliwell, Geri ; http://www.geri-halliwell.com |Ill|Jailbirds|KastIron ; http//www.kastiron.com/|L'ame Imortelle|Madd Hunter|Native Mind|Official World of Seventh One ; http//www.seventhone.net/|Paloma||Rainey, Ma |Salkin, Jill|Tamaki, Hiroki|Under Melissa Blue|VA-Archives Of Space|Wam Band||You Can Make It If You Try / Various|Zodiac Mindwarp/Love Reaction
1978: 20 Original Chart Hits / Various|Bad Boy / Various|Calrk, Gene|Dan Emery Mystery Band|Ecliptic ; http//www.ecliptic.org/|Falkner, Jason ; http://www.benscanlon.com/falkner/|Garbarek, Anja|Halloween|Ill Al Skratch |Jaildog|Kastrierte Philosophen|Lamed Vovniks ; http//www.lamedvovniks.com/|Madder Rose |Native Nod|Official, The ; http//www.the-official.org/|Palomar||Rainforest|Salles, Billy - Jalapeño Holiday |Tamarack|Under The Clock ; http//www.undertheclock.com/|VA-Area 51-The Roswell Inciden|Wammack, Travis||You Decide|Zoe Imbiotic
1979: 20 Original Chart Hits / Various|Bad Boy Joe |Calvanes|Dan Israel and the Cultivators ; http//www.thecultivators.com/|Eclisse ; http//www.eclisse.org/|Falkner, Sir Keith|Garber, Jan |Hallows Eve|Ill at Ease|Jailers|Kataklysm|Lament|Madder Rose ; http//www.madderrose.com/|Native Shrubs Of The Santa Monica Mountains|Officium Triste ; http//www.officiumtriste.com/|Palumbo, Mario & Trisha||Rainheart|Salloum, Kelly  |Tamblyn, Ian|Under The Gun|VA-Arf! Arf! El Cheapo Sample|Wammack, Travis ||You Fantastic|Zoebliss ; http//www.zoebliss.com/
1980: 20 Original Chart Hits / Various|Bad Boys Blue|Calvert, Robert|Dan K Theory|E-Clypse|Fall (The Season) ; http//www.falltheseason.com/|Garbo Swag ; http//www.garboswag.com/|Hallstein, Ingeborg|ill Concept ; http//www.illconcept.com/|Jaimz, Steevi|Katalina|Lamiel|Maddin, Jimmy||Offspring, The ; http://www.offspring.com/|Pam Lalita ; http//www.pamlalita.com/||Rainmakers ; http://www.rainmakers.com |Sally|Tamia |Under The Noise|VA-Arhoolie Records-40th Anniv|Wammajamma||You Fantastic!|Zoetrope
1981: 20 Original Chart Hits / Various|Bad Brains|Calvin Krime|Dan Mihuc Band|Ecomo, Silvio|Fall From Grace|Garbo Talks|Hallstrand, Staffan|Ill Lit ; http//www.illlit.com/|Jair Rodrigues |Katastrophy Wife|Laminar|Maddox, R/Reed, Jerry|Native Tongue |Offtrax|Pamela, Lucia||Rainone, Sal|Sally Davis Junior|Tamia  ||VA-Armstrong, Louis|Wammo||You Got It Movie / O.S.T.|Zoey ; http//www.zoey.co.jp/
1982: 20 Original Chart Hits / Various|Bad Brains/Soul Brai|Calvin Party|Dan Page Group|Econoline|Fall In Line |Garcia, Al|Halmakenreuther|Ill Mic|Jak, Christopher ; http//www.christopherjak.com/|Katatonia|Lamm, Robert ; http//www.robertlamm.org/|Made|Native Tongues|Oforia|Pamelah||Rainravens ; http//www.rainravens.com/|Sallyangie|Taming Ingrid ; http//www.tamingingrid.com/|Under The Sun|VA-Arnold, L/Goodson|Wampeters||You Gotta Have Moxie 2 / Various|Zoey, Eddy
1983: 20 Original Chart Hits / Various|Bad Checks|Calyn|Dan The Automator|Econoline Crush|Fall Of Because|Garcia, Al & Rhythm Kings|Halo (Metal)|Ill Nino|Jakal-13 |Kate Project|Lamond, Mary Jane|Made For TV Movie|Nato ; http//www.natosongs.com/|Ogasawara, Chiaki|Pan||Rainstill Falls|Sally's Skin|Tampa Red |Underage Band ; http//www.underagemusic.com/|VA-Artist|Wanda Chrome & The Leathe||You Treated Me Bad / Various|Zohar, Lili
1984: 20 Original Chart Hits / Various|Bad Company ; http://www.bad-company.com/|Camane|Dan, Steely|Econoline Crush |Fall Semester, The ; http//www.thefallsemester.com/ |Garcia, Charly |Halo / Hippe-E & Tony|Ill Repute|Jakaranda|Katerine|Lamonea, Frank|Made In America (Long Box) / Various|Natto, Richard|Ogata, Megumi|Pan American||Raintree |Salmon ; http://www.salmon7.com/ |Tampa Red & His Chicago Five |Underbite |VA-As A Matter Of Fact|Wanderers||Young & Fabulous |Zoinks
1985: 20 Original Chart Hits / Various|Bad Days In June|Camargue|Dana International|E-Craft|Fall Silent|Garcia, J/Mishra, S|Halo Benders|Ill Will|Jakatta|Kathy Young & the Innocents |Lamont, Leon|Made In Germany|Nattvindens Grat|Ogc|Pan Head||Rainy |Salmon, K/Surrealists|Tan, Kelvin ; http//www.dialecticrealm.com/|Undercarriage ; http//www.undercarriage.co.nz/|VA-As Good As It Gets Doo Wop|Wanderers,Tthe ; http//www.thewanderersweb.com/||Young & Sexy|Zoinks!
1986: 20 Original Chart Hits / Various|Bad Dog |Camaro Hair|Dance Beat Collective|Ecstasy Of The Agony / Various|Fall, The  |Garcia, Jerry ; http://www.jerrygarcia.com/|Halo Called Fred|Illegal 2001|Jake|Katies|Lampa, Rachael|Made In Sweden|Natural ; http://www.naturalofficialsite.com/|Ogd|Pan Out Now ; http//www.panoutnow.com/||Rainy Day Parade |Salmon, Kim|Tana Nile|Undercover Collection Band|VA-As Seen On TV-Songs From Co|Wandering Lucy||Young & Wild / Various|Zoinks/No Empathy
1987: 20 Original Chart Hits / Various|Bad Dream Fancy Dress|Camaros|Dance Fever Hits Of 70'S / Various|Ectomorph |Fall, The ; http://www.visi.com/fall/ |Garcia, Jerry Band|Halo Friendlies|Illegal Aliens|Jake & Elwood|Katies Dimples|Lampi, Jim|Made Men|Natural Afrodisiac|Oh Canaduh / Various|Pan Pipes Ensemble||Rainy Day Romance / Various|Salmon, Kim & Surrealists|Tanaka, Rie|Undercover S.K.A.|VA-At Home At Sunrise|Wanderlust  ||Young Adults, The |Zola Turn
1988: 20 Original Chart Hits / Various|Bad English ; http://www.johnwaite.com/discography/badenglish/badenglish.htm|Camarosmith ; http//www.camarosmith.com/|Dance Hall Crashers |Ecue ; http//www.ecuemusic.com/|Fallen|Garcia, Jerry/David Grisman|Halo Of Flies|Illegal Eagles, The |Jakko|Katnapping ; http//www.katnapping-band.com/|Lampi, Larry|Made To Fade|Natural Born|Oh My God|Pan Sonic||Rainy Daze |Salmonblaster |Tanaka, Tomoyuki|Undercroft|VA-At Home At Sunset|Wanders, Ulli||Young And The Useles|Zollo, David ; http://www.davidzollo.com/
1989: 20 Original Chart Hits / Various|Bad Examples|Cambed, Claude|Dance Hall Crashers ; http://www.dancehallcrashers.com/|Ecw|Fallen Angel|Garcia, Leo|Halo of Flies |Illuminate|Jakko's World|Kato ; http://k.kato.com/ |Lamplighters|Made To Measure 1 / Various|Natural Born Grooves|Oh Susanna|PanAm ; http//www.panam.co.nz/||Raise Hell|Salmonella Dub|Tandy|Undercurrent|VA-Atb/Fatboy Slim|Wands||Young Black Teenagers |Zoltan & Ensemble
1996 Teenbeat Sampler / Various|Bad Habit|Camber|Dance Hits / Various|Ed Hale and the Transcendence ; http//www.transcendence.com/|Fallen Angels|Garcia, Lillian ; http://www.lilliangarcia.com/|Halo Rune Project ; http//www.halorune.com/|Illumination|Jale|Kato, Izumi|Lampos, Jim ; http//www.lampos.com/|Madee|Natural Born Hippies ; http://www.naturalbornhippies.dk/|Oh What A Night / Various|Panamerican Standard, The ; http//www.thepanamericanstandard.com/||Raised Fist|Salon Music|Tandy, Richard / Morgan, Dave|Underdog|VA-Atlanta Braves-Ultimate Ral|Wang Chung||Young D|Zombie Nation
1996 Tommy Bolin Tribute / Various|Bad Habit Boys|Cambodian Rocks / Various|Dance Machine|Ed Hall|Fallen Angels |Garcia, Rob|Halogen|Illusion ; http//www.illusionrock.com/|Jale |Kato, Nash|Lamya ; http//www.lamya.com/|Madej, Martin|Natural History ; http//www.thenaturalhistory.com/|Oh, Ranger ; http//www.ohranger.com/|Pancho's Lament ; http//www.panchoslament.com/||Raised Under Reagan ; http//www.raisedunderreagan.net/|Salonga, Lea|Tanega, Norma |Underdog Conspiracy|VA-Atlanta Hawks|Wang Chung ||Young Disciples|Zombie, Rob ; http://www.robzombie.com/
1998 Teenbeat Sampler / Various|Bad Haskells|Camden|Dance Mix Usa 6 / Various|Ed Matus' Struggle ; http//www.emsdistance.com/|Fallen Angels (Eng) / Various|Garcia/Grisman/Rice|Halou|Illyah Kuryahkin|Jam|Kato, Tokiko|Lana, Wai / Siddha|Madelia ; http//www.madelia.net/|Nature & Organization|O'hagan, Sean|Panda Gang||Raising Cain|Saloon |Tang ; http//www.takeanumber.com/|Underdogs, The|VA-Atlantic Records 50 Years|Wang Chung ||Young Dubliners, The ; http//www.youngdubs.com/|Zombies (The)  
1999 Teenbeat Sampler / Various|Bad Jack |Came, John|Dance Mixx 2000 / Various|Eddie & The Cruisers|Fallen Man |Gardell Rune|Halpern, Jennifer|Ilous & Decuyper|Jam Pain Society ; http//www.jampainsociety.com/|Katon, Michael|Lancaster County Pri|Mader, Logan ; http//www.loganmader.com/|Nature Sampler|O'hara, Mary Margaret|Panda One||Raisins In The Sun|Saloon ; http//www.saloon.co.uk/|Tange, Sakura|Underdrive|VA-Atlantic Rock & Roll|Wang, Ah Mei ||Young Dutch Cats|Zonastral
19th Hole|Bad Kittys ; http//www.badkittyrocks.com/|Camel ; http://www.camelproductions.com/|Dance Nation|Eddie & the Hot Rods|Falling Angels  |Garden |Halstead, Neil|Ils|Jam Session / Various|Katona, Kerry |Lancaster, Alan (Status Quo)|Mades, The |Naughty By Nature ; http://www.naughtybynature.com/|Ohara, Raz|Pandaemonium||Raism|Sals8|Tangent / Harris, Jet / Jones, Alan|Underfoot|VA-Avalon, F/Fabian|Wang, Dave||Young Einstein (Aus) / O.S.T.|Zonata ; http//www.zonata.nu/
1-Speed Bike|Bad Livers|Camel Clutch |Dance Party Of The Century / Various|Eddie And The Hot Ro|Falling Cycle|Garden Of Delight|Halstead, Neil |Iluvatar ; http://www.iluvatar.com/|Jam, The ; http://www.thejam.org/ |Katonah Celebration Ringers|Lancaster, Geoffrey|Madhat ; http//www.madhat.net/|Naughty Little Monkey ; http//www.nlmonkey.com/|Ohara, Raz & Gush Collective|Pandas ||Raitt, Bonnie ; http://www.bonnieraitt.com/|Salt Air|Tanger|Undergrind|VA-Avalon, F/Valens, R|Wanglers||Young Fred|Zone 105: Zone Sessions (Ltd Ed) / Various
2 Black 2 Strong & Mmg|Bad Luck 13 Riot|Camen, Patricia ; http//www.patricia-camen.com/|Dancehall Crash|Eddie Bo ; http://www.eddiebo.com/|Falling Forward|Garden of Dreams ; http//www.gardenofdreams.com/|Halvenalf|I'm A No Count / Various|Jamaica|Katrina & the Waves |Lance and The BoBoys ; http//www.lanceandtheboboys.com/|Madheads|Naughty Naughty|Ohara, Takashi|Pandelirium ||Raitt, John |Salt Fanatic |Tangerine|Underground 1 / Various|VA-Awaken The Demon-Tribute To Dio|Wankin In The Pit / Various||Young Fresh Fellows, The|Zone 4 ; http//www.zone4rocks.com/
2 Degree Field ; http%3A//www.2degreefield.co.uk/|Bad Luck 13/All Else|Cameo|Dancehall Crashers|Eddie From Ohio|Falling Joys|Garden Of Shadows|Halverson, Rob|I'm Down Today / Various|Jamaica Boys|Katrina & The Waves ; http://www.katw.com/|Lance Powers|Madhops|Naughty Zoot ; http//www.naughtyzoot.net/|Ohasi, Junko|Pandemia||Raivopäät |Salt Flat |Tangerine 8 ; http//www.tangerine8.com/|Underground Charmin ; http//www.undergroundcharmin.com/|VA-Awakening|Wanna Bees||Young Fresh Fellows/Minus 5|Zonei
2 Die 4|Bad Luck Thirteen|Camera Obscura|Dances With Wolves|Eddie Haskells, The ; http//www.eddiehaskells.com/|Falling Jupiter ; http//www.fallingjupiter.com/|Garden Party|Ham Steak House |Im Sumpf|James |Katsimihas, Haris and Panos ; http//www.harispanoskatsimihas.com/|Land|Mad'house|Nausea ; http//www.nauseapunk.com/|Ohgr|Pandemic ; http//www.sikend.com/||Rajna|Salt Horse |Tangerine Dream / Sorcerer O.S.T.|Underground Hero |VA-Aware|Wannabes||Young Ginns|Zones 
2 Eivissa|Bad Manners|Cameron, Matt ; http//www.nowinvisibly.com/|Danceteria|Eddie The Rat|Falling Sickness|Garden Variety|Ham, Pete|Images In Vogue|James & Bobby Purify |Katykids, The|Land / Greinke, Jeff|Madison ; http//www.madisonband.com/|Nauta|Ohguro, Maki|Pandera||Rake|Salt, Veruca |Tangerine Dream ; http://www.tangerinedream.org/|Underground Lovers|VA-Awesome|Wanna-Bes||Young Gods|Zonophone Punk Singles Collection / Various
2 Foot Flame |Bad Monday |Camouflage ; http//www.camouflage-music.com/|Dancin Divas / Various|Eddie Vedder |Falling Sickness / Dysentry|Garden Wall|Hamadryad ; http//www.hamadryadmusic.com/|Imagika ; http//www.imagikametal.com/|James ; http://www.jamestheband.com/|Katze|Land of Chocolate ; http//www.landofchocolate.net/|Madison Avenue ; http://www.madisonave.com.au/ |Nava, Roselle|Ohi Ho Bang Bang|Pandora's Box||Rake & The Surf Tone|Saltatio Mortis|Tangletown ; http://www.tangletown.net/ |Underground Moon|VA-Baby Now That I've Found Yo|Wannadies, The ; http://www.thewannadies.com/ ||Young Gods |Zoo
2 For One|Bad Moon Rising|Camozzi, Chris|Dancing Cigarettes|Eddie Would Go|Falling Up ; http//www.fallingup.net/|Garden Weasels, The ; http//www.gardenweasels.com/|Hamasaki, Ayumi  |Imaginaria|James Bond-Bond Back In Action|Kauffman, Rick ; http//www.thevisitor.net/|Land Of El Caminos|Madix|Navarro, Dave ; http://hollywoodandvine.com/davenavarro/|Ohio Action Pal / Various|Pandoras, The||Rakeem, Dionne|Salteens|Tanith|Underground Outlaws|VA-Backlash-Tribute To The Clash|Want (Punk)||Young Holt Trio|Zoo Station ; http//www.zoostation.co.uk/
2 Girls Alone|Bad Ohne Namen|Camp |Dandelion|Eddie X|Falling Wallendas|Gardener|Hamasaki, Takashi|Imagination|James Chance & The Contortions|Kaukonen, Jorma|Land Of The Loops|Madjik|Navigators|Ohio Express |Panduri, Pino||Rakoth|Saltgrass |Tank ; http//www.tankhome.com/|Underground Zero |VA-Backstreet Boys|Want, The ; http//www.thewant.com/||Young Marble Giants|Zoo Story ; http//www.zoostory.net/
2 Iguanas From Earth, The|Bad Religion ; http://www.badreligion.com/|Camp Lo |Dando Shaft|Eddie, Elvis|Fallopian Tubes|Gardenian|Hambridge, Tom|Imagine|James Fan Club |Kaulkin, Andy|Land of the Loops |Madmen & Dreamers|Navillus, Nad|Ohlman, Christine|Pane, Irma ||Rale |Salt-N-Pepa |Tankred, Kent|Underground, The ; http//www.theundergroundrocks.com/|VA-Badlands:Tribute to Bruce Springsteen's Nebraska|Wanted||Young Marble Giants |Zookeepers, The ; http//www.thezookeepers.com/
2 in a Room |Bad Roads |Camp, Jesse|Dando, Evan ; http://www.evandando.com/|Eddy|Fallout Countdown ; http//www.falloutcountdown.com/|Gardin ; http//www.gardinmusic.com/|Hamburger, David ; http//www.davidhamburger.com/|Imago Dei|James Gang|Kavana |Land Of Thin Dimes ; http//www.landofthindimes.com/|Madness ; http://www.madness.co.uk/|NavinTar ; http//www.navintar.net/|Ohm - metal band. |Pangaea ; http//www.pangaea-rock.com/||Rally Boy|Salty the Pocketknife ; http//www.saltythepocketknife.com/|Tanner|Undermind Authority |VA-Baldassari|Wanted Dead||Young MC|Zoom
2 Line Filler|Bad Ronald|Campag Velocet|Dandoo|Eddy, Duane|Fall-Outs, The|Gardiner, Ricky - guitarist and founding member of Beggars Opera and Kumara, has worked Gardner, Kay|Hamburger, Neil|Imai, Miki|James Michael Cooper ; http//www.jamesmichaelcooper.co.uk/|Kavana, Ron|Land, Toni|Madnet 2000 Lifestyles / Various|Navy ; http//www.navy-nyc.com/|Ohm, Lotte|Panhandle Alks||Ralph|Salute To Queen (Eng) / Various|Tannerslane ; http//www.tannerslane.com/|Underoath|VA-Bandulu-Guidance|Wanton Dynamos||Young Men In Trouble|Zoomer
2 Live Crew ; http://www.xyno.de/|Bad Street Boy|Campanile|Dandruff|Eddy, Jettison|Fals, Iwan  |Gardner, Kay|Hamell on Trial ; http//www.hamellontrial.com/|Imajin |James Rays Gangwar |Kavanah Star|Landberk|Madoka, Maruko|Nawang Khechog |Ohms|Panic||Ralphs, Mick|Saluto, Steve|Tanpopo|Understand|VA-Bang Your Head|Wanzout ; http//www.wanzout.com/||Young Ones|Zoon Politicon
2 Men Ahead|Bad Trip|Campbell, Dirk Mont|Dandruff Deluxe|Eddy, Nelson|Falsche Freunde|Gardner, Lisa / Abena, N.P.|Hamill, Claire/Andrew Warren|Imajuku|James Thom Thing|Kaveret - aka Beehive. |Lande, Art|Madonna / Calderone, Victor|Naw-T-Boy|Ohnuki, Taeko|Panic On The Titanic||Ram|Salvation + Devotion: Trib To Merilyn Manson / Var|Tanqueryjohnnie|Undertoad ; http//www.undertoad.com/|VA-Bangles|Wapassou||Young People ; http//www.ilikeyoungpeople.com/|Zoot
2 Raum Wohnung|Bad Wizard|Campbell, Ellie|Dandy Warhols, The ; http://www.dandywarhols.com/|Eddy, Samuel|Falsche Praesidenten|Garfield, David|Hamilton IV, George ; http://www.georgeiv.fsworld.co.uk/|Iman|James White & The Blacks|Kawamura, Ryuichi |Lande, Jorn|Madonna ; http://www.madonna.com/|Nayder, Jim|Oh-Ok|Panic, June||Ram Jam|Salvatore|Tanteeka|Undertones, The ; http://www.theundertones.com/ |VA-Bangles/Cheap Tri|War ||Young Pioneers|Zoot Woman
2 Ruff|Badabing Badaboom|Campbell, Glen ; http://www.glencampbellshow.com/|Dandys|Eddyhez|False Alliance ; http//www.falsealliance.com/|Garfield, David & Friends|Hamilton Joe Frank|Imawano, Kiyoshiro|James, Alex |Kawata, Asami|Landecker, John & Leg|Madonna Hip Hop Massaker|Naysayer|Ohr|Panic, The ||Ram Jam |SaLveWorld |Tantric |Undertow|VA-Barbershop|War  ||Young Rascals|Zoots & The Swinging Suits / Miss Manhattan
2 Sharp 2 Be Flat ; http//www.2sharp2beflat.com/|BADASS |Campbell, Jo-Ann|Dandys Hands|Ededahl, John|False Front|Garfield, David & The Cats|Hamilton, Colbert|Imboden, Tris ; http//www.drumistic.com/|James, Andy|Kay Starr |Landi, Stefano|Madonna Wayne Gacy  |Naysayers ; http//www.naysayers.com/|Ohta, Hitomi|Panics||Ram Zet|Sam & Dave |Tantric ; http://www.maverick.com/tantric/|Underwater|VA-Barricades & Broken Dreams|War & Peace||Young, Adrian  |Zoppi
2 Skinee J's|Badboxx|Campbell, John|Dane T.S. Hawk & His Great Mongo Dilmuns|Edelman, Randy|False Prophets|Garfunkel, A/Grant, A|Hamilton, Dirk|Imbroco|James, Billy|Kay, Arthur & Originals|Landia ; http//www.landiamusic.com/|MadPush ; http//www.madpush.com/|Naz Nomad & The Nigh|Ohtsuka, George|Panics, The ; http//www.thepanics.com.au/ ||Ram, Roger|Sam Black Church|tantrum |Underwater Sunshine |VA-Barrier/Dares, A|War / Various (Box)||Young, Andrew|Zoran
2 Skinnee J's|Baddies, The |Campbell, Kate|Dane, Barbara|Eden|Falter  |Garfunkel, Art / Grant, Amy|Hamilton, Durk|Imbruglia, Natalie |James, Brian|Kay, Jeremy|Landing|Madremaria|Nazareth |Oi Chartbusters 3 / Various|Panjanji, Krontjomg||Ramainz|Sam Cooke |Taos Hum |Underwolves|VA-Barry Scott Presents The Lo|War Machine ||Young, Astrid|Zorn Gottes
2 Thousand|baddriverdave |Campbell, Ken|Danesh, Darius ; http://www.dariusmusic.com/|Eden and Eve ; http//www.edenandeve.com/|Faltskog, Agnetha|Garfunkel, Art ; http://www.artgarfunkel.com/|Hamilton, George IV|Imbruglia, Natalie ; http://www.natalie-imbruglia.co.uk/|James, Colin|Kay, John & Sparrow|Landis|Madrugada|Nazareth ; http://www.naz-net.com|Oi Chartbusters 5 & 6 / Various|Pankow||Ramazzotti, Eros ; http://www.erosramazzotti.net|Sam Donohue & His Orchestra |Tape Beatles|Underwood ; http//www.underwoodunsigned.co.uk/|VA-Battle Of The Garages|War Of The Surf Guitars / Various||Young, David |Zorn, J
2 Unlimited ; http://www.the2unlimited.com/|Badfinger|Campbell, Lynne|D'Angelo |Eden Automatic ; http//www.edenautomatic.com/|Faltskog, Agnetha & Linda|Gargamel! ; http//www.gargamel.net/|Hamilton, Joe Frank & Reynolds|Imbrulia, Natalie|James, Colin/Little Big Band II|Kay, John/Steppenwolf|Landmarq ; http//www.landmarq.net/|Madryghal|Nazario, Ednita|Oi Fuckin' Oi / Various|Pannach, Gerulf||Rambeau, Eddie|Sam Fan Thomas |Tapestry Revisited|Underwood, Jacob  |VA-Battle Of The Garages 1|War Of The Worlds||Young, Erik|Zorn, J/Previte, B
20 Dead Flower Children|Badge, The |Campbell, Nicole|D'Angelo, Julie ; http//www.juliedangelo.com/|Eden Maine ; http//www.edenmaine.com/|Fambooey|Gargantua Soul|Hamilton, Mike|Imbue ; http//www.imbuenet.com/|James, David|Kayak|Landmine Spring|Madsen, Gunnar ; http//www.gunnarspot.com/|Nazz|Oi It's A World League / Various|Panoply Academy||Rambient|Sam Morrison Band ; http//www.sammorrisonband.com/|Tapping The Vein|Underwood, Katie ; http://www.katieunderwood.tv/ |VA-Bauhaus/Iggy Pop/|Warchild||Young, Gary|Zoss, Joel
20 Explosive Dynamic Super Smash Hit / Various|Badgered ; http//www.badgered.net/|Campbell, Shannon|Danger Danger ; http://www.dangerdanger.com|Eden Rose|Fame, Georgie|Gargoyle|Hamilton, Roy |Imi|James, Denise|Kayama, Yuzo|Lando|Madsen, Katrine|Nazz/Rundgren, Todd|Oi Of Sex / Various|Panoply Academy Corps Of Engin||Ramble Fish|Sam Roberts Band ; http://www.samrobertsband.com/|Taproot ; http://www.taprootmusic.com/|Underworld|VA-Bauhaus/Lunch, L|Ward, Anita||Young, George|Zounds
20 Great Cruisin Favorites 1 / Various|Badiane|Campbell, Tevin |Danger Gens|Eden, Jasmine - writes and performs pop, experimental, and ambient dance music. |Fame, Georgie/Alan Price|Gargoyles|Hamilton, Scrappy|Imitation Electric Piano|James, Ed|Kaydean|Landreth, Sonny|Madur & Glotti|Nc Thirteens|Oi Polloi|Panoply Academy Glee Club||Ramblers|Sam The Sham & Pharaohs|Tar|Underworld |VA-Bauhaus/Mission|Ward, Bill||Young, Gina|Zoviet France
20 Great Hits Of The 60s / Various|Badland Slingers|Campbell, Troy|Danger, Harvey |Edenbridge|Famiglietti, Rick|Gari, Brian|Hamilton/Frank/Reynolds|Immaculate Fix, The ; http//www.theimmaculatefix.com/|James, Elmore ; http://home.online.no/~smpeders/ind-elmo.htm|Kaydee|Landriault|Mae ; http//www.whatismae.com/|NC-17 ; http://www.netc-17.com/ |Oi Polloi |Panoply Academy Legionnaires||Rame|Samadhi|Tar |Undesirables, The |VA-Bay Area Rockers|Ward, Billy & Dominoes||Young, Jacob|Zoviet France/Jim O'rourke/Hafler Trio
20 Great Love Songs / Various|Badlands|Camper Van Beethoven ; http://www.campervanbeethoven.com/|Dangerfeeld|Edenpark|Familiar 48|Garland, J/Minnelli, L|Hamlet|Immaculate Fools|James, Etta ; http://www.etta-james.com/|Kaye, Danny|Landry, Art |Mae Bad Boy|N-Cyde|Oi Rarities 4 / Various|Panpipes Play The Beatles / Various||Ramirez, Karen|Samael ; http://www.samael.info/|Tar Babies|Undisidid |VA-Bay Area Ska|Ward, Clifford||Young, James|Z-Plan ; http//www.z-plan.com/
20 Greatest Hits 1962 / Various|Badlees, The ; http://www.badlees.com/|Camper Van Chadbourn|Dangerhouse 1 / Various|Eden's Crush ; http://www.edenscrush.com/|Familie Auer|Garland, Terry|Hamlin, Trina ; http//www.trinahamlin.com/|Immature |James, Freddie|Kayestone|Lands End|Mae Shie, The ; http//www.mae-shi.com/|Ndegeocello, Meshell|Oi Singles Collection 1 / Various|Pans Motive||Ramirez, Twiggy  |Samantha 7 ; http//www.samantha7.com/|Tar Jackson|Undisputed ; http//www.undisputedrocks.com/|VA-Bayou Rockabilly Cats|Ward, Clifford T||Young, Jason |Zrazy
20 Greatest Hits 1967 / Various|Badloves, The |Campfighter ; http//www.campfighter.com/|Dangerman|Edens Own|Family|Garlands ; http//www.garlands.com/|Hamlisch, Marvin |Immedia|James, Freddie & Stewart, Melody|Kay-Gees|Landsburg, Valerie ; http://www.valerielandsburg.com/|Mae, Vanessa|NDN|Oi Skampilation 1 / Various|Pansonic||Ramlee, P.  |Samarai Celestial|Tarantel ; http://www.tarentel.com/|Undisputed Truth|VA-Be A Caveman|Ward, Diane||Young, Jesse|Zuba  ; http://www.zubalove.com
20 Greatest Hits 1969 / Various|Badly Drawn Boy ; http://www.badlydrawnboy.co.uk/|Campfire Girls|Dangerous Age|Eder, Linda ; http://www.lindaeder.com/ |Family & Friends / Various|Garlic|Hamm, Stuart|Immersion|James, Jack|Kayjay|Landscape|Maekawa, Kiyoshi|Ne Vs Nc / Various|Oi The Album / Various|Pansy Division ; http//www.pansydivision.com/||Ramleh|Samarium |Tarantula Hawk|Undone ; http//www.undonemusic.com/|VA-Be Bop Boogie|Ward, Jackie||Young, Jesse Col|Zubot & Dawson
