Africa Bambaataa ; http://www.afrikabambaataa.com/|Bass Creations|Chill E.b.|DJ Melo-Mix|Eversole, Archie|Flipside|Gold Teet|Hot Rap||Junior M.a.f.i.a.|Kizzy Rock|Lil Wayne|Mafia Latina|No Face||Planet Asia ; http://www.mcplanetasia.com/||Red Hot AIDS Benefit Series|Screw Theory (Series)|Temple Of Boom||||||
Afro-Rican|Bass Crimes|Chill Rob G|DJ Mike'y D|Every Day Life|Flo Mob|Goldfinger|House Music All Night Long||Junk Yard Band|Klondike Kat|Lil Will|Mafiosos|No Good But So Good||Planete...(Series)||Redd|Screwball|Temple of Hiphop Kulture||||||
Afroman ; http://www.afromanmusic.com/|Bass Cube|Chilly Tee|DJ Muggs|EveryTENOR|Flupway|Goldy|House Of Pain||Jurassic 5 ; http://www.jurassic5.com/|Kmc|Lil' Bow Wow|Maggotron|No Good N' Jiggie||Plastique||Redlife|Seagram|Ten Bass T||||||
Afu-Ra|Bass Cult|China|DJ Nabs|Ewv|Flynn|Gonzoe|Houston Hard Hitters||Just-Ice|Knight Force|Lil' Cease|Magic (Rap)|No I.d.||Platinum Plus Productions||Redman ; http://www.funkdoc.com/|Seal Team 1|Ten Percent||||||
Aggravated ; http//www.aggravated.com/|Bass Daddy|Chino Xl|DJ Nemisis|Explicit Cover|Fo' Clips|Gooch|Howie B||Juster|Knight Owl|Lil' Keke|Magic City Dj's|No Mercy||Playa||Redneck Rappers|Second 2 Last|Ter'ell||||||
Aim|Bass Dimensions|Choclair ; http//www.choclair.net/|DJ Pool (Series)|Express Of Sound|FocusedFew ; http//www.focusedfew.co.uk/|Goodfellaz|Hurricane||Justice System|Knight Society|Lil' Louis|Magic Mark|No Screws||Playa D||Redrum|Secret Society|Terminata||||||
Akhenaton|Bass Dreams|Choice|DJ Premier|Extra Profilic|Foe|Goodie Mob|Hurricane G||Juvenile|Knightowl|Lil' Milt|Magical Beat|No Star||Playa Fly||Reign|Seed ; http//www.seedpoppa.com/|Terri & Monica||||||
Akinyele|Bass Erotica|Chopher|DJ Qbert|Faith Evans|Foesum ; http//www.foesum.com/|Gooselove & Antara|Hustlers Make G's||Juvenile Style|Knights Of Bass|Lil' Rachett|Magnolia Shorty|Nobodies||Playa G||Reinald-O|Sensational|Terror Squad||||||
Al-D|Bass Explosion U.S.A (Series)|Chopmaster J|DJ Quik|Lowell Edward|Foo Fighters|Gorillaz|Hyenas In The Desert||Juvon|Knuckleheads|Lil' Rob|Magoo|Nobody||Playa G. Feat. Dj Knight||Rell|Sequence|Texas||||||
Alarmclock Connection ; http//www.alarmclock-connection.net/|Bass Extreme|Chris and Chubby|DJ Quik|Missy Elliott|Force One Network|Gospel Gangstaz|Hypnotik||Jv|Knuckleheadz|Lil' Soldiers|Main Source|Noise||Playa-Ju||Remedy ; http://www.remedyross.com/|Serious|Texas Boyz||||||
Ali ; http//www.alimusic.com/|Bass Factory 808|Christafari|DJ Rap|Edwards, Omar A.|Forever Freestyle (Series)|Gospel Tribe Family|Hypnotize Camp||Jvc Force|Kock D Zel|Lil' Zane ; http://www.lilzane.com/|Major Figgas|Nomad||Playaz Tryna Strive||Remy|Set Tripp|Tezman Vic||||||
Ali, Rahma ; http//www.rahmaali.com/|Bass For Da Soul|Christion|DJ Rectangle|EVP ; http//www.evphiphop.com/|Forty Thevz|Grace Darling|Hyzteria ; http//www.hyzteria.com/||Milt Jackson|Kofi & Kwame|Lil'D|Major League|Nomads||Player E and BMG||Renard With No Regard|Sethro ; http//www.sethro.com/|Tha 2 Thick Family||||||
All City|Bass Foundation|Chubb Rock|DJ Revolution||Forty-Five King|Grammy (Related Recordings)|Lauryn Hill ; http://www.laurynhill.com/||Miss Jones|Kokane|Lil'o|Malaika|Non Phixion ; http//www.nonphixion.com/||Player Inc.||Renegade Funktrain|Seven|Tha Alkaholiks||||||
All For One|Bass Freaks|Chuck D.|DJ Scorpio||Forty-Five King/Tuff City Squa|Grammy Nominees (Series)|Pam Howe||Montell Jordan|Kola-The Lyrical Soda|Lil'raskull|Malcolm McLaren|Non-Aggression Pact||Players For Life/G-Rob||Repo Crew|Seventh Order|Tha Bassfather||||||
All In The Family|Bass Gangsters|Chuly|DJ Screw||Foul Play|Grand Agent|Ronnie Henson||Wyclef Jean|Kollision|Lil` Fizz|Male Hits Of The 1990s (Series)|Non-Prophets ; http//www.non-prophets.com/||Pmd||Resin Dogs ; http//www.resindogs.com.au/|Sf Spanish Fly|Tha Cellmates||||||
All Natural ; http//www.allnaturalhiphop.com/|Bass Heavyweights|Ciller Klan Click|DJ Shadow||Foundation|Grand Daddy I.u.|Tasha Holiday|||Kompozur|Lil` Flip ; http://www.lilfliponline.com/|Man Parrish|Nonchalant||Po' Broke & Lonely?||Return Of The DJ (Series)|Sh'killa|Tha Dogg Pound||||||
All Out|Bass Hit|Cima|DJ Skribble||Four P.m.|Grand Puba|Hater Slayer, The|||Kool Daddy Fresh|Lil` J|Mancow (bb)|Noncontingent||Poem-Cees||Return of the DJ|Sha'dasious|Tha Gimisum Army||||||
All That|Bass Inc.|Cisco Kid|DJ Soul Slinger||Four Sure|Grandmaster Flash ; http://www.grandmasterflash.com/|High & Mighty, The|||Kool Dj Red Alert ; http//www.kooldjredalert.com/|Lil` Kim ; http://www.lilkim.com/|Mandism|Noreaga||Poetic Hustla'z||Rha Goddess|Shabazz|Tha Grip||||||
All-N-1|Bass Invaders|Civilian Soldiers ; http//www.civiliansoldiers.com/|DJ Spinna||Four Way|Grandmaster Melle Mel||||Kool G Rap|Lil` Romeo ; http://www.lilromeo.com/|Mangu|Northern State ; http://www.northernstate.net/||Poetic Thug & Romeo||Rhyme Cartel|Shabazz 3|Tha Homeboys||||||
Allfrumtha I|Bass Junkie|Claudinho & Buchecha|DJ Spooky||Four-Tay|Grandmaster Slice|Hassan, Umar Bin|||Kool G Rap & D.j. Polo|Lil` Troy|Maniak|Northside||Point B.l.a.c.k.||Rhymes Monumental|Shabazz The Disciple|Tha Kompound||||||
Alliance Ethnik|Bass Lo + Slo (Series)|Clay D|DJ Squeeky||Four-Two Tha Dome|Grav|Hot Action Cop ; http://www.hotactioncop.com/|||Kool Keith|Lil` Wayne ; http://www.lilwayne.com/|Manic Street Preachers|Norwalks Most Wanted||Point Blank||Rhys ; http//www.rhysrecords.com/|Shad-Rapp|Tha M.o.b.b.||||||
Allniters|Bass M.D.|Click|DJ Strictnine and Paranorm ; http//www.paranorm.com/||Fourteen Hz|Gravediggaz|Hardson, Tre ; http//www.trehardson.com/|||Kool Moe Dee|Lime|Manifesters ; http//www.manifesters.com/|Notorious B.I.G. ; http://www.notoriousonline.com/||Poison Clan||Rhythm & Green |Shadow Puppets|Tha OCT´z ||||||
Almamegretta|Bass Man|Click Tha Supah Latin|DJ T-Rock||Foxy Brown ; http://www.foxybrown.net/|Graveyard Soldjas||||Kory D.|Limp Bizkit|Mantronix|Notorious MSG, The ; http//www.notoriousmsg.com/||Pokafase ; http//www.pokafase.com/||Rhythmx|Shadowyze|Tha Truth||||||
Almighty Rso|Bass Master Ace|Clipse|DJ U-Neek||Frankie hi-nrg mc|Gravy Train!!!! ; http//www.rapbitches.com/||||Kottonmouth|Lincoln David|Marginal Prophets|Notorious Outlaw Jako James||Poochie||Rich|Shady Bizzness|Tha V-Boy Click||||||
Alpha Prhyme|Bass Master Kahn|Closed Caption|DJ Vadim||Franzen & Trace Dog|Great Scott ; http//www.emceegreatscott.com/||||Kottonmouth Kings ; http://www.kottonmouthkings.com/|Lington/Caldwell|Mario|Now That's What I Call Music (Series)||Pooh-Man||Richard Dedeaux & The Hemsley-Foster Project|Shadz Of Lingo|Themba||||||
Alphabet Soup|Bass Master Khan & Elements Of|Cloudhead|DJ Vic||Fraze|Greenwade||||Kraftwerk (Tribute)|Link|Mark B|Nu Groove Collective||Poonanny||Richie Rich|Shake 'Em|Third Frame||||||
Alter Egos ; http//www.checktheegos.com/|Bass Mekanik|Cmc's|DJ Wally||Freak Nasty|Greyboy||||Krayzie Bone|Lionrock|Mark J|Nu Reality Poetz||Poor Righteous Teachers||Ricky B.|Shakur, Tupac ; http://www.2paclegacy.com/|Third Legg||||||
Amad Jamal ; http//www.amadjamal.com/|Bass Mekanik 2|Cobra (Rap)|DJ Yutaka||Freddie Foxxx|Greyboy Allstars||||Kreators|Lique|Mark Mancina|Nu York Nu Skool (Series)||Pop Da Brown Hornet||Ricky J ; http://www.rickyj.net/|Shamus|This Is Bass (Series)||||||
Ambassadors Of Funk|Bass Outlaws|Cobra Command Center ; http//www.cobracommandcenter.com/|DMX||Freddie Fresh|Grimm Real||||Krewcial|Lissen|Marky Mark & The Funky Bunch|Nucci Rey-O ; http//www.nuccireyo.com/||Poppa Doo||Riff-Raff|Shana|This Is Trance 1 A.m.||||||
Amber|Bass Patrol|Cocoa Brovas|||Free Bass|Groove Garden||||Kris Kross|Litefoot|Marley Marl|Nuttso||Poppa Lq||Rik G|Shante|Threat||||||
American Dream (Series)|Bass Poets|Cocoa Brovaz|DMX Krew||Free James Brown Committe|Groove Theory||||Kronic Bass|Little Bruce|Martinez, Angie ; http://www.angiemartinezonline.com/|Nuwine||Porfessor Griff||River City Rebels|Shapeshifters|Three 6 Mafia ; http://www.triplesix.com/||||||
Amil|Bass Project|Code 3|Da Black Side Brown||Freeman, Shaun|Groove U||||Kronstudios ; http//www.kronstudios.com/|Little Phat J|Marvaless|Nuyorican Soul||Porno Bass Squad||Road Dawgs|Shaqueen|Three Eighty-Three Stroker||||||
Amon|Bass Quake|Cold Blooded|Da Bomb||Freestyle|Grooverider||||Krown Rulers|Little Voices of Praise|Marvelous J.c.|Nx||Post13 ; http//www.post13.com/||Rob Base|Shawn J|Three O Five||||||
Amyth|Bass Ryder|Cold Crush Brothers|Da Brat ; http://www.dabrat.com/||Freestyle (Series)|Grouch||||Krs One Vs Mc Shan|Live Human|Mase|Rich Nefari||Postmen||Robby C "The Infamous"|Shazz|Three Steps From Nowhere||||||
Analog Brothers|Bass Shock|Cold World Hustlers|||Freestyle Christmas|Groundbasics ; http//www.groundbasics.com/||||Krs-One ; http://www.krs-one.com/|Live at Future Primitive Sound Session (Series)|Mash Out Posse (M.O.P.) ; http//www.mop.sphosting.com/|||Potna Deuce||Robotic Storm Cloud|Shinehead|Three Times Dope||||||
Andre Nickatina ; http://www.andrenickatina.com/|Bass Syndicate|Coldcut|Da Bush Babees||Freestyle Fellowship|Group Home||||Krush|Livestock|Mass 187|Next Millenium, The||Power Supply||Robyn|Shiro|Three-O-N||||||
Anonymous|Bass Tech DXJ|Coleman & Coleman|Da Campaign||Freestyle Frenzy (Series)|Gucci Crew||||Ksquad|Livin' Proof|Massinfluence|The Noise||Pras||Roc Raida|Sho|Three-Two||||||
Anotha Level|Bass Transmission|Color Unconscious|Da Criminal||Freestyle Project|Gucci Crew II||||Kulcha Don ; http//www.kulchadon.com/|Living Legends ; http//www.llcrew.com/|Massiv|Neptunes ; http//www.clonesarecoming.com/||Prec.i.s.e. M.c.||Rocca|Shock-G ; http//www.shockg.com/|Thug Life||||||
Anti-Funky|Bass Tribe|Colored Section|Da Grassroots||Freestyle's Greatest Hits (Atlantic Series)|Gucci Crew II & D.m.f. 240||||Kumo|Llwybr Llaethog|Massive Attack|Nesian Mystik ; http//www.nesianmystik.com/||Precise||Rockers Revenge|Shon Bones|Thug Team ; http//www.thugteam.com/||||||
Anti-Pop Consortium|Bass Trip|Columbus Mob|Da Klik||Freestylers|Guce||||Kurious|Lo Down|Masta Ace|||Prefuse 73||Rodney O|Shootyz Groove ; http://www.shootyzgroove.com/|Thugz From Da Southside||||||
Anticon ; http://www.anticon.com/|Bass Unlimited|Coming Of Age|Da Lench Mob||Freight Elevator Quartet|Guerilla||||Kurtis Blow|Lo Kreepaz|Masta Ace Incorporated|||Pretty Baby||Rodney O & Joe Cooley|Shortbaby|Tieum Production||||||
Anttex|Bass Waves|Common ; http://www.com-mon.com/|Da Misses ; http//www.damisses.com/||Freq Nasty|Gugu||||Kurtis Blow Presents The History Of Rap (Series)|Loc Dog|Masta Killa|||Pretty Tony||Roll Wit Tha Flava|Shortee|Tim Dog||||||
Apache|Bassman & D.j. Lace|Company B|Da NASDAK ; http//www.danasdak.com/||Fresh Celeste|Guillotine||||Kurupt ; http://www.kurupt-online.com/|Loc'd Out Clique|Master Ace|||Pretty Willie ; http//www.prettywillie.com/||Rollin' Fox|Shortkut|Timbaland||||||
Apache Indian|Basswerk|Company Flow|Da Organization||Fresh Rap|Guilty As Charged||||Kwame & A New Beginning|Local 13 ; http//www.beatdownproductions.com/|Master L.d.|||Prime Kuts||Romeo And|Shoshyn|Timbaland & Magoo ||||||
Aphiliates|Battlestar|Compton's Greatest Rap (Series)|Da Survivorz||Freundeskreis|Gun||||Kwame The Boy Genius|Local H|Master O.C. From The Fearless|||Prime Minister Pete Nice & Dad||Romeo Ryonell|Showbiz & A.G.|Time Zone||||||
Aphrodelics|Bavu of Reelaktz|Compton's Most Wanted|Da Unda Dog||Friend|Gunshot ; http://www.gunshotuk.com/||||Kwest The Madd Ladd|Lock Down Inmates|Master P|||Primetime||Romey-Rome|Shug|Timelords||||||
Aphrodite|Bazoo|Comrads|Da Undaground Sound (Series)||From The Barrio With Love|Guru||||Kyper|Lockdown Correctional Facilities||||Prince||Ron C|Shyheim|Tina||||||
Apollo Bass|Be Gee|Concentration Camp|Da Vigilantiez||Frost|Guru`s Jazzmatazz ; http//www.houseofguru.com/||||Lil' Kim|Log Hog|Masterminds|||Prince Charming||Ronnie Ron|Shyne|Tka||||||
Apostle|BeBe Winans/CeCe Winans|Concrete Poetry|Da Youngsta's||Fu-Schnickens|Guy Called Gerald||||R. Kelly|Lois Lane|Max-A-Million|||Prince Paul ; http://www.princepaulonline.com/||Roots Manuva ; http//www.rootsmanuva.net/|Sick-Wid-It Compilation|To Be Continued...||||||
Applied Science ; http//www.appliedsciencemusic.com/|Beanie Sigel|Confrontation Camp ; http://www.confrontationcamp.com/|Da'x||Fuenfhaus Posse|Indo G||||KRU ; http://www.kru.com.my/|Loop Guru|Maximum Audio Biography (Series)|||||Ropeladder 12|Sicx|To Kool Chris||||||
Armed Forces|Beastie Boys ; http://www.beastieboys.com/|Conscious Daughters|Daddy D||Fugees|Jerry Granelli|||||Loop Troop|Maximum Boom For Your System (Series)|||Prince Rahiem||Rose Family|Side 2 Side|Toby T||||||
Arrested Development ; http://www.speechmusic.com/|Beat Dominator|Control Machete|Daddy O/Ant Man||Fully Loaded|Jimmy Giuffre||||Talib Kweli|Loose Screws|Maximum Hits (Series)|||Princess Superstar||Rough House Survivers|Siete Notas Siete Colores|Todd 1||||||
Arson Optics|Beat Junkies|Convicts|Daddy-O||Fun Da Mental|Johnny Griffin||||The Kingpins|Lootpack|Mayhem|||Pro-Shoppe ; http//www.pro-shoppe.com/||Roundtree|Sigel, Beanie|Todd Terry||||||
Arsonists|Beat Outlaws|Conway Brothers|Dafi Slain||Funk Daddy|Mike Griffin||||Toshi Kubota|Lopes, Lisa ; http://www.eyenetics.net/|Maze|||Prodigy of Mobb Deep||Royal C|Silent Groove ; http//www.thesilentgroove.com/|Toddy Tee||||||
Artifacts|Beelow|Coo Coo Cal|Daforce||Funk Mobb|||||Toshinori Kondo|Lord Finesse|Mc Chi Chi The Girls & Boo|||Professor X||Royal Crown Revue|Silicon|Tommy Boy's Greatest Beats (Series)||||||
Asante|Below Tha Surface|Cool Dre|Dafunkshun||Funkdoobiest|||||K-OS ; http//www.k-osmusic.com/|Lord Tariq & Peter Gunz|Mc Cool Rock & Mc Chaszy C|||Project 314||Royal Flush|Silkk The Shocker|Tone Capone||||||
Ashanti|Ben B. Hard|Cool E|Dahomlez||Funke Ray|Pee Gonzalez||||Kaos ; http//www.kaos.uk.com/|Lords Of The Underground|Mc Eiht|||Project Pat||Royce Da 5´9" ; http://www.kingroyce.com/|Simple Names Complicated Rhymes ; http//www.infamousproductions.net/|Tone Def Crew||||||
Asian Dub Foundation ; http://www.asiandubfoundation.com/|Ben Wa|Cool Et Sans Reproche|Damage||Funkmaster Flex ; http://www.funkmasterflex.com/|Reg E. Gaines|||||Los Donnenos|Mc J-Witt|||Project Wyze ; http://www.projectwyze.com/||Rp Cola|Simply Jeff|Tone-Loc||||||
Assassin|Benzino|Cool Nutz|Damu Ridas||Funkmaster Wizard Wiz|Savion Glover|||||Los Hurakanes|Mc Jr. Cas|||Proper Dos||Rubadub|Sin|Tonedeff ; http//www.tonedeff.com/||||||
Assorted Phlavors|Best Album In The World Ever (Series)|Coolbone|Dan the Automator||Funky Drummer|The Glory|||||Los Primos Mc|Mc Luscious|||Prophecy 1||Rubberoom|Sir Dyno|Tony D.||||||
Athletic Mic League ; http//www.athleticmicleague.com/|Best Of Bass (Series)|Coolio ; http://www.coolio.com/|Dana Dane ; http://www.danadane.com/||Funkytown Pros|GranDDaDDy, The|||||Lost Boyz|Mc Madness|||Prophet Posse||Ruff Ryders ; http://www.ruffryders.com/|Sir Jinx|Tony Infamous||||||
Audio 2|Best Of Rap|Coop Mc|||Furious D|Tony Guerrero|||||Lost Souls|Mc Nas-D|||Prophets of Rage||Ruffa|Sir Menelik|Tony J!||||||
Audio Stepchild ; http//www.audiostepchild.com/|Better Days|Corina|Dance NRG (Series)||Furthermore|G-Unit ; http://www.g-unitsoldier.com/|||||Lost and Found Generation ; http//www.lostandfoundgeneration.com/|Mc Overlord|||Proverb||Rufftown Mob|Sir Mix-A-Lot ; http://www.sirmixalot.info/|Tony Touch ; http//www.tonytouch.com/||||||
Auto & Cherokee|Bg's|Cormega ; http//www.cormegaonline.com/|Danesha/E40/Silk-E/Lil Grip||George Fenton|G.I. Joe Killaz ; http//www.gijoekillaz.com/|||||Louvette|Mc Rage|||Psk 13||Rufus Blaq|Sircle Of Sin|Tony! Toni! Tone!||||||
Automator|Bhc|Cornelius|Danga Zone||Jayo Felony|Goldie Lookin Chain ; http//www.youknowsit.co.uk/|||||Low Down|Mc Rockwell|||Psycho||Rujatti|Sirgeo|Too Much Trouble||||||
Avalanches ; http://www.theavalanches.com/|Big 5|Coro|Danger Bugzy Milana Shiny||Jim Farmer||||||Low Rider Magazine : Rap/Hip Hop Soundtracks (Series)|Mc Shy D|||Psychokinetics ; http//www.psychokinetics.com/||Run DMC.|Sisqo|Too Phat||||||
Average White Boys ; http//www.iyfproductions.com/|Big Al|Cosa Nostra|Dangerous Crew||John Forte||||||Lowlife|Mc Smart|||Psychoward||Ruscola|Sister Nation|Too Short ; http://www.tooshortworld.com/||||||
Awol One|Big Bear|Cosmic Conspiracy|Danny B.||Keith Floyd||||||Ltg Exchange|McGruff|||Pu-Tang Pam||Ruscola/Style/Terrence/Surface|Six One Dog|Top Authority||||||
Az (Rap) ; http//www.azmusiconline.com/|Big Boy|Cosmic Slop Shop|Danny D||||||||Lucas|McM & The Monster|||Public Enemy ; http://www.publicenemy.com/||Ruthless Juveniles|Sixto|Top Secret||||||
Az Yet|Big Brad|Count Bass-D|Dapadawn||Martin Franco||||||Ludacris ; http://www.ludacris.net/|Me & My Cousin|||Pumpkin||Rx Lord-N-Dj Fury|Ska Beats|Total||||||
Azarel ; http//www.azarel.net/|Big Bub|Coup|Dark Sun Riders||Michael Franti||||||Luke|Me One|||Punk Barbarians||Rx-Lord|Ska-Face Al Kapone|Total Concept||||||
Aztlan Nation|Big Chiefa|Coz|Darkroom Familia||Robert Ffrench||||||Luke (Luther Campbell)|Mean Gene|||Puppies||Ryde Or Die (Series)|Skarhead|Total Devastation||||||
Aoki, Brenda Wong|Big Corn|Crafty|Das Duale System||The Firm||||||Luke's Hall Of Fame (Series)|Meechie aka Bloa|||Puracane||Ryot|Skatemaster Tate & Concrete Cr|Total Insanity||||||
Charisse Arrington|Big Daddy Kane ; http://www.bigdaddykane.net/|Crash Crew|Das EFX||The Franchise||||||Lukie D|Meechy|||Pure Energy||Shabba Ranks|Skee-Lo|Total Look & The Style||||||
Christina Aguilera|Big Flav ; http//www.bigflav.com/|Crash N` Burn|Das EFX||Fannypack ; http://www.fannypack.net/||||||Lull|Mega Jon Bass|||Puz'lman||Shawn Rivera|Skin Deep|Totally Insane||||||
DJ Assault|Big Kap|Crazy Alice|Dash||||||||Lunasicc|Mel-Low|||Pxmxwx||Shawnie Ranx|Skinny Dog|Totally Tejano (Series)||||||
Dee Arthur|Big L|Crazy Sam & Da Verbal Assassin|Dat Boy Grace||||||||Lyric Inforca ; http//www.lyricinforca.com/|Melanie B|||Ray Price||Shorty Rogers|Skinny Pimp|Tracey King & The Cushites||||||
Edward Allen|Big Love|Cream|Davina||||||||Lysergik|Mellowbag|||Rocky Padilla||Teddy Riley|Skitzo|Tracey Lee||||||
Kilo Ali|Big Lurch|Cream (Rap)|Davis/Fresh Crew||||||||Michael Lington|Memphis Bleek|||Russ Parr||The Representativz|Skool Boys|Traedonya ; http//www.traedonya.com/||||||
A.K.A. The Big Dogg, Laze|Big Man Wayne|Creators|Davy DMX||||||||Michael Long||||||Roots, The ; http://www.theroots.com/|Skoota|Traffixx||||||
Lil' Amp|Big Mello|Creature Beach|Day Glo Crazies ; http//www.dayglocrazies.com/||||||||Mike Ladd|Memphis Underground Hustlaz|||Porn Kings, The||reMo´Conscious ; http//www.remoconscious.com/|Skull Duggery|Tragedy Khadafi||||||
Richard Anthony|Big Mike|Creep Dogg|Day Ta Day||||||||Mr. Lee|Men In Black (Related Recordings)|||Power Circle, The||RJD2 ; http//www.rjd2site.com/|Skuntdunanna|Transformers||||||
Tatyana Ali|Big Moe ; http://www.purplestuff.com/|Creeper Loco|Dayton Family||||||||Queen Latifah|Men Of Vizion|||Psycho Realm, The ; http://www.psychorealmonline.com/||Rumdogs Crew ; http//www.rumdogs.com/|Slab|Trapp||||||
The Apostle|Big Movie Star|Crime Boss|Daz & Soopafly||||||||Ray Luv|Menace Clan||||||Slamm Syndicate|Trav||||||
Yolanda Adams|Big Noyd|Criminal E & Underground Sam|Daz Dillinger||||||||Rod Laver|Menageri|||Willie Puckett|||Slammin' Sam|Travyesso||||||
Alliance Ethnik|Big Phat Ones Of Hip Hop (Series)|Criminal Element Orchestra|Dazzie Dee||||||||Spirit Level|Mentally Disturbed|||Panjabi MC ; http//www.panjabi-mc.com/|||Slapbak|Tre'mayne||||||
12 Gauge|Big Pun ; http://www.bigpunforever.com/|Crips|Dcp Organization||||||||The LOX|Merlin|||PR Terrorist ; http//www.prterrorist.com/|||Slave|Tre+6||||||
3X Krazy|Big Punisher|Criss|De La Soul||||||||Last Emporer, The|Messiah||||||Sleestack'z|Tre-8||||||
A Tribe Called Quest|Big Snap|Crist|De' Ice||||||||Last Poets, The|Messy Marv||||||Sleo|Treacherous Three||||||
|Big Syke|Critical Mood|DeVille||||||||Lemon Experience, The|Metabass||||||Slick Rick|Treasure||||||
Akolytes ; http//www.akolytes.com/|Big Tone|Crooked Eye Q|Dead At Birth||||||||Luniz, The ; http://www.theluniz.com/|Method Man ; http://www.method-man.com/||||||Slickhill|Treez 4 Life||||||
Akon ; http//www.akononline.com/|Big Tymers|Crooked Path|Dead Nation Crew||||||||Tracey Lee|Methods Of Mayhem||||||Slide Five|Tres||||||
Amount Boyz ; http//www.amountboyz.com/|Big U & The Madhouse Crew|Crooked Stilo|Dead Prez||||||||Tulio Laboriel|Metropolitan Freestyle Extravaganza (Series)||||||Slimm Calhoun ; http//www.slimmcalhoun.com/|Tres Equis||||||
Aztlan Underground ; http%3A//www.aztlanunderground.com/|Big Yoga Muffin|Crossphade Family|Dead Ringers||||||||Yo Lynch|Mettaforic||||||Slink Capone|Treva||||||
8.bliss ; http//www.OmnipresentRecords.com/|Biggest Bass Hits (Series)|Crosspulse|Deadly D||||||||Lee, Stagga ; http//www.stagga-lee.com/|Mexicano 777 ; http//www.mexicano777.com/||||||Slo-O ; http//www.slo-o.com/|Trey 8||||||
|Bigtima|Cru|Deadly Force||||||||Lil Ma ; http//www.lilmaworld.com/|Mg||||||Sloop The Gamestress|Trick Daddy ; http://www.thug.com/||||||
|Billy Goat|Crucial Conflict ; http://www.pallas-records.com/crucial.html|Deadly Snakes (Rap)|||||||||Mia X||||||Slow Pain|Tricki Nikki||||||
|Bishop|Crusaders For Real Hip Hop|Debbie Deb|||||||||Miami Boyz||||||Slum Village ; http//www.slumvillage.com/|Trickster||||||
|Bite The Bullet|Culcha Society|Deborah|||||||||Mic Geronimo||||||Sly & Robbie|Tricky||||||
|Bits N Pieces|Cut Chemist|Deborahe|||||||||Micah||||||Slyce|Trig||||||
|Biz Markie|Cutting's Ultimate Freestyle (Series)|Declaime|||||||||Michelobe||||||Small Town Killaz|Trigga Loc||||||
|Biznautics|Cyber Messiah|Dee, Angelina|||||||||Mickey||||||Smif N' Wessun|Trina||||||
|Bizzy Bone ; http//www.bizzy-bone.com/|Cyber-2|DeeJay Punk Roc|||||||||Mickey Unrapped||||||Smilez & Southstar ; http://www.smilezandsouthstar.com/|Trinere||||||
|Blaaze|Cypress Hill ; http://www.cypresshill.com/|Deep Concentration (Series)|||||||||Micranots ; http//www.micranots.com/||||||Smk|Trinere & Friends||||||
|Blac Haze|Cysion|Deep House Party (Series)|||||||||Mid-West Mafia||||||Smoke 'n' Fly|Trip Hop Nation (Series)||||||
|Blac Monks|Don Ceez|Def Bass Krew|||||||||Midnight Voices||||||Smokey Dee|Triple 6 Mafia||||||
|Black 9|Don Cisco|Def Dames|||||||||Mighty Maestro||||||Smokin Suckaz Wit Logic|Triple All-Stars ; http//www.scinobe.com/||||||
|Black Anger|Frankie Cutlass|Def Jam & Dj Aggravated|||||||||Mike City||||||Smokin' with Superman|Triple Trey Family||||||
|Black Attack||Def Jam Blaster|||||||||Mike Control ; http//www.mikecontrol.com/||||||Smooth Grooves: A Sensual Collection (Series)|Tropical||||||
|Black Bottom Collective|Imani Coppola|Def Jam Classics (Series)|||||||||Mike-E||||||Smooth Lou ; http//www.smoothlou.com/|Trouble Funk||||||
|Black Dave|Joe Coleman|Def Jam Music Group|||||||||Miketyrad||||||Smoothe Da Hustler|Tru-Gs||||||
|Black Dynasty|Linda Carriere|Def Jam Recordings (Series)|||||||||Mikki||||||Smoov-E ; http//www.smoov-e.com/|True Native Thugs ; http//www.natay.com/||||||
|Black Eyed Peas ; http://www.blackeyedpeas.com/|Mike Clark|Def La Desh & Fresh Witness|||||||||Mikolajewicz||||||Smoove D|True School Lyrical Lessons From The Rap Legends (Series)||||||
|Black Flag|Slimm Calhoun|Def Rap|||||||||Militia||||||Smut Peddlers|Truphunk Diciples ; http//www.truphunk.com/||||||
|Black Hole|Stanley Clarke|Def Squad|||||||||Millennium Party (Series)||||||Snap|Trurez Crew ; http//www.trurez.com/||||||
|Black Knowledge|Teddy Charles|DefCon 3 ; http//www.defcon3.uk.com/|||||||||Millionaire Entertainment||||||Snoop Dogg ; http://www.snoopdogg.com/|Trybesmen ; http//www.trybesmen.com/||||||
|Black LIB|Telly Cassinelli|Defari|||||||||Minamina Goodsong||||||Snow ; http://www.snowontheweb.com/|Tuaprinz||||||
|Black Mafia Family|The Cocoon|Deffwish|||||||||Mind Over Body||||||Snowboy|Tuff City Squad||||||
|Black Menace|Cannon, Nick ; http://www.nickcannonmusic.com/|Definition Of Brown|||||||||Minds of Mischief||||||Snubnoze|Tuff Crew||||||
|Black Mob Group ; http//www.blackmob.com/|Caushun ; http://www.caushunonline.com/|Del Tha Funkee Homosapien|||||||||Ming and FS ; http//www.mingandfs.com/||||||Snypaz|Turnable Bay||||||
|Black Moon|Chingy ; http://www.chingy.com/|Delinquent Habits|||||||||Mingo Fishtrap||||||So Plush|Tv||||||
|Black Mophia Clan|Cali Click Mob ; http//www.caliclick.com/|Delinquents|||||||||Minister Kaine||||||So So Def Bass All-Stars (Series)|Tweedy Bird Loc||||||
